X,CH1,Start,Increment,
Sequence,Volt,-3.500000e-04,5.000000e-07,
0,2.000000e-03,
1,-1.000000e-02,
2,2.000000e-03,
3,-1.000000e-02,
4,-6.000001e-03,
5,-5.600000e-02,
6,-5.800000e-02,
7,-2.800000e-02,
8,-3.200000e-02,
9,3.600000e-02,
10,3.200000e-02,
11,4.400000e-02,
12,4.400000e-02,
13,2.200000e-02,
14,2.600000e-02,
15,-3.400000e-02,
16,-3.200000e-02,
17,2.400000e-02,
18,1.800000e-02,
19,-7.000000e-02,
20,-6.800000e-02,
21,-1.220000e-01,
22,-1.100000e-01,
23,-1.260000e-01,
24,-1.220000e-01,
25,-1.500000e-01,
26,-1.380000e-01,
27,-8.000001e-02,
28,-8.200000e-02,
29,-5.000000e-02,
30,-5.200000e-02,
31,2.200000e-02,
32,1.800000e-02,
33,1.020000e-01,
34,9.600001e-02,
35,1.240000e-01,
36,1.060000e-01,
37,-2.400000e-02,
38,-2.800000e-02,
39,-1.800000e-02,
40,-6.000001e-03,
41,-2.400000e-02,
42,-2.200000e-02,
43,-1.860000e-01,
44,-1.860000e-01,
45,-2.700000e-01,
46,-2.560000e-01,
47,-1.780000e-01,
48,-1.780000e-01,
49,-2.080000e-01,
50,-1.960000e-01,
51,-6.800000e-02,
52,-7.000000e-02,
53,-8.000000e-03,
54,-8.000000e-03,
55,-2.600000e-02,
56,-2.600000e-02,
57,1.200000e-02,
58,4.000000e-03,
59,2.200000e-02,
60,1.800000e-02,
61,3.400000e-02,
62,3.000000e-02,
63,8.400001e-02,
64,8.000001e-02,
65,1.280000e-01,
66,1.120000e-01,
67,-6.000001e-03,
68,-2.000000e-03,
69,-3.600000e-02,
70,-1.200000e-02,
71,-6.400000e-02,
72,-6.400000e-02,
73,4.600000e-02,
74,4.200000e-02,
75,1.320000e-01,
76,1.200000e-01,
77,1.000000e-02,
78,1.400000e-02,
79,-2.200000e-02,
80,-1.400000e-02,
81,-9.800000e-02,
82,-1.040000e-01,
83,-5.800000e-02,
84,-6.200000e-02,
85,-2.600000e-02,
86,-2.600000e-02,
87,-5.400000e-02,
88,-5.200000e-02,
89,-8.000001e-02,
90,-6.400000e-02,
91,2.200000e-02,
92,3.200000e-02,
93,-2.600000e-02,
94,-2.000000e-02,
95,-6.400000e-02,
96,-2.200000e-02,
97,-5.000000e-02,
98,-4.800000e-02,
99,-4.000000e-03,
100,-1.200000e-02,
101,8.000000e-03,
102,-2.400000e-02,
103,4.600000e-02,
104,4.200000e-02,
105,9.400000e-02,
106,6.000000e-02,
107,1.600000e-02,
108,2.000000e-03,
109,3.200000e-02,
110,4.200000e-02,
111,2.000000e-02,
112,2.000000e-03,
113,4.200000e-02,
114,6.000000e-02,
115,-6.000001e-03,
116,-4.000000e-03,
117,-1.440000e-01,
118,-1.440000e-01,
119,-1.280000e-01,
120,-1.300000e-01,
121,-4.200000e-02,
122,-4.600000e-02,
123,4.600000e-02,
124,4.000000e-02,
125,1.280000e-01,
126,1.460000e-01,
127,6.400000e-02,
128,6.800000e-02,
129,-8.800001e-02,
130,-9.000000e-02,
131,-3.800000e-02,
132,-3.400000e-02,
133,-6.000000e-02,
134,-6.000000e-02,
135,1.200000e-02,
136,8.000000e-03,
137,6.600000e-02,
138,7.800000e-02,
139,5.600000e-02,
140,6.000000e-02,
141,1.200000e-02,
142,1.600000e-02,
143,-2.600000e-02,
144,-2.400000e-02,
145,-1.520000e-01,
146,-1.600000e-01,
147,-5.800000e-02,
148,-6.000000e-02,
149,1.000000e-01,
150,9.400000e-02,
151,-9.000000e-02,
152,-9.000000e-02,
153,-1.440000e-01,
154,-1.300000e-01,
155,-4.000000e-02,
156,-4.000000e-02,
157,-7.400000e-02,
158,-8.200000e-02,
159,-5.800000e-02,
160,-6.200000e-02,
161,-5.000000e-02,
162,-4.200000e-02,
163,-8.000001e-02,
164,-9.800000e-02,
165,-6.600000e-02,
166,-6.800000e-02,
167,0.000000e+00,
168,2.200000e-02,
169,-1.000000e-02,
170,-1.400000e-02,
171,4.000000e-02,
172,3.800000e-02,
173,-1.000000e-02,
174,-8.000000e-03,
175,3.600000e-02,
176,4.000000e-02,
177,2.200000e-02,
178,2.600000e-02,
179,-2.600000e-02,
180,-2.400000e-02,
181,-6.800000e-02,
182,-7.200000e-02,
183,-6.000001e-03,
184,-8.000000e-03,
185,3.600000e-02,
186,4.000000e-02,
187,-8.000000e-03,
188,-4.000000e-03,
189,-9.800000e-02,
190,-9.800000e-02,
191,-2.600000e-02,
192,-2.800000e-02,
193,-5.400000e-02,
194,-4.600000e-02,
195,-1.100000e-01,
196,-1.080000e-01,
197,-1.460000e-01,
198,-1.240000e-01,
199,-4.200000e-02,
200,-4.600000e-02,
201,-8.000000e-03,
202,-6.000001e-03,
203,-2.600000e-02,
204,-2.200000e-02,
205,-3.600000e-02,
206,-3.800000e-02,
207,-1.600000e-02,
208,-2.000000e-02,
209,2.400000e-02,
210,1.800000e-02,
211,-6.000001e-03,
212,-2.000000e-03,
213,-4.200000e-02,
214,-3.400000e-02,
215,-4.800000e-02,
216,-4.600000e-02,
217,1.400000e-02,
218,1.000000e-02,
219,1.440000e-01,
220,1.620000e-01,
221,1.340000e-01,
222,1.360000e-01,
223,4.000000e-02,
224,4.200000e-02,
225,-1.600000e-02,
226,3.000000e-02,
227,-2.000000e-03,
228,0.000000e+00,
229,-8.400001e-02,
230,-8.200000e-02,
231,-9.800000e-02,
232,-9.000000e-02,
233,-8.000000e-03,
234,-1.200000e-02,
235,-2.000000e-03,
236,-6.000001e-03,
237,3.200000e-02,
238,3.200000e-02,
239,-3.400000e-02,
240,-2.200000e-02,
241,-4.600000e-02,
242,-4.600000e-02,
243,3.800000e-02,
244,6.200000e-02,
245,8.000000e-03,
246,-6.000001e-03,
247,3.600000e-02,
248,3.200000e-02,
249,1.020000e-01,
250,1.000000e-01,
251,4.200000e-02,
252,4.200000e-02,
253,1.100000e-01,
254,1.300000e-01,
255,9.400000e-02,
256,9.800000e-02,
257,2.600000e-02,
258,2.800000e-02,
259,-1.000000e-01,
260,-9.800000e-02,
261,-1.820000e-01,
262,-1.780000e-01,
263,2.200000e-02,
264,2.000000e-02,
265,1.480000e-01,
266,1.540000e-01,
267,1.600000e-02,
268,2.000000e-02,
269,-6.800000e-02,
270,-7.000000e-02,
271,3.800000e-02,
272,5.400000e-02,
273,2.800000e-02,
274,2.800000e-02,
275,4.800000e-02,
276,4.000000e-02,
277,-8.800001e-02,
278,-8.600000e-02,
279,-1.100000e-01,
280,-9.200001e-02,
281,-1.120000e-01,
282,-1.260000e-01,
283,-7.800000e-02,
284,-8.000001e-02,
285,-5.000000e-02,
286,-5.600000e-02,
287,9.000000e-02,
288,9.600001e-02,
289,6.000000e-02,
290,6.000000e-02,
291,9.600001e-02,
292,8.800001e-02,
293,1.400000e-02,
294,1.600000e-02,
295,-2.600000e-02,
296,-2.400000e-02,
297,-1.900000e-01,
298,-1.880000e-01,
299,-2.360000e-01,
300,-2.360000e-01,
301,-8.800001e-02,
302,-9.000000e-02,
303,2.600000e-02,
304,2.800000e-02,
305,1.400000e-02,
306,2.200000e-02,
307,0.000000e+00,
308,4.000000e-03,
309,-6.200000e-02,
310,-9.000000e-02,
311,-5.400000e-02,
312,-5.800000e-02,
313,-1.200000e-02,
314,-2.000000e-02,
315,-8.200000e-02,
316,-8.000001e-02,
317,-1.060000e-01,
318,-8.200000e-02,
319,-4.600000e-02,
320,-5.800000e-02,
321,-9.800000e-02,
322,-9.400000e-02,
323,-1.240000e-01,
324,-1.200000e-01,
325,-5.600000e-02,
326,-5.800000e-02,
327,4.800000e-02,
328,4.800000e-02,
329,4.000000e-03,
330,4.000000e-03,
331,3.400000e-02,
332,3.000000e-02,
333,1.620000e-01,
334,1.620000e-01,
335,1.600000e-01,
336,1.620000e-01,
337,8.200000e-02,
338,8.400001e-02,
339,-8.000000e-03,
340,-4.000000e-03,
341,-8.000001e-02,
342,-7.600001e-02,
343,-1.000000e-01,
344,-1.060000e-01,
345,-5.800000e-02,
346,-6.200000e-02,
347,1.800000e-02,
348,1.000000e-02,
349,-2.800000e-02,
350,-1.200000e-02,
351,-6.000000e-02,
352,-6.200000e-02,
353,1.600000e-02,
354,1.400000e-02,
355,5.600000e-02,
356,5.600000e-02,
357,-2.800000e-02,
358,-3.200000e-02,
359,0.000000e+00,
360,-2.000000e-03,
361,9.600001e-02,
362,9.200001e-02,
363,1.420000e-01,
