Channel              :,CH1,CH2
Frequency            :,19.90Hz,19.90Hz
Period               :,50.24ms,50.24ms
PK-PK                :,681.3mV,215.6mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.125000mV
Time interval        :,40.00000uS,40.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
728,-1063.750000,142.125000
729,-1062.500000,142.125000
730,-1061.250000,142.000000
731,-1065.000000,142.875000
732,-1062.500000,142.750000
733,-1065.000000,143.500000
734,-1070.000000,143.125000
735,-1065.000000,143.250000
736,-1067.500000,143.250000
737,-1065.000000,143.000000
738,-1068.750000,143.125000
739,-1075.000000,143.250000
740,-1070.000000,142.875000
741,-1071.250000,143.250000
742,-1077.500000,143.000000
743,-1070.000000,143.000000
744,-1078.750000,142.875000
745,-1077.500000,142.875000
746,-1077.500000,143.125000
747,-1080.000000,143.375000
748,-1078.750000,143.125000
749,-1082.500000,143.250000
750,-1085.000000,143.750000
751,-1082.500000,143.375000
752,-1087.500000,143.250000
753,-1083.750000,143.250000
754,-1086.250000,143.500000
755,-1088.750000,143.500000
756,-1083.750000,143.375000
757,-1091.250000,143.625000
758,-1091.250000,143.875000
759,-1095.000000,144.000000
760,-1097.500000,143.625000
761,-1093.750000,143.875000
762,-1095.000000,143.500000
763,-1095.000000,144.000000
764,-1097.500000,143.750000
765,-1102.500000,143.625000
766,-1097.500000,144.250000
767,-1101.250000,144.250000
768,-1101.250000,144.125000
769,-1102.500000,143.875000
770,-1102.500000,143.500000
771,-1103.750000,143.375000
772,-1105.000000,143.375000
773,-1106.250000,143.625000
774,-1103.750000,143.125000
775,-1107.500000,143.500000
776,-1110.000000,143.125000
777,-1111.250000,143.375000
778,-1112.500000,143.000000
779,-1113.750000,142.750000
780,-1115.000000,142.875000
781,-1115.000000,142.500000
782,-1116.250000,143.000000
783,-1116.250000,143.375000
784,-1118.750000,143.125000
785,-1116.250000,143.375000
786,-1120.000000,143.375000
787,-1117.500000,143.500000
788,-1120.000000,143.500000
789,-1118.750000,143.625000
790,-1120.000000,143.875000
791,-1123.750000,143.625000
792,-1122.500000,143.625000
793,-1127.500000,143.625000
794,-1128.750000,143.500000
795,-1125.000000,143.750000
796,-1130.000000,143.375000
797,-1128.750000,143.500000
798,-1131.250000,144.125000
799,-1131.250000,143.750000
800,-1130.000000,143.625000
801,-1133.750000,143.875000
802,-1133.750000,143.500000
803,-1135.000000,143.750000
804,-1138.750000,143.875000
805,-1135.000000,143.750000
806,-1141.250000,143.875000
807,-1141.250000,143.125000
808,-1137.500000,143.375000
809,-1143.750000,143.625000
810,-1141.250000,143.500000
811,-1143.750000,143.625000
812,-1143.750000,143.250000
813,-1145.000000,143.250000
814,-1147.500000,143.625000
815,-1142.500000,143.375000
