X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-1.673600e-05,5.000000e-08,
0,6.000000e-01,8.000000e-04,
1,2.000000e-01,0.000000e+00,
2,6.000000e-01,8.000000e-04,
3,2.000000e-01,0.000000e+00,
4,4.000000e-01,0.000000e+00,
5,6.000000e-01,1.200000e-03,
6,6.000000e-01,0.000000e+00,
7,2.000000e-01,1.200000e-03,
8,6.000000e-01,0.000000e+00,
9,2.000000e-01,8.000000e-04,
10,6.000000e-01,0.000000e+00,
11,2.000000e-01,8.000000e-04,
12,6.000000e-01,0.000000e+00,
13,2.000000e-01,8.000000e-04,
14,6.000000e-01,8.000000e-04,
15,2.000000e-01,0.000000e+00,
16,6.000000e-01,8.000000e-04,
17,2.000000e-01,0.000000e+00,
18,6.000000e-01,0.000000e+00,
19,2.000000e-01,8.000000e-04,
20,6.000000e-01,8.000000e-04,
21,2.000000e-01,0.000000e+00,
22,6.000000e-01,0.000000e+00,
23,2.000000e-01,8.000000e-04,
24,2.000000e-01,0.000000e+00,
25,6.000000e-01,1.200000e-03,
26,2.000000e-01,0.000000e+00,
27,6.000000e-01,8.000000e-04,
28,6.000000e-01,0.000000e+00,
29,2.000000e-01,1.200000e-03,
30,6.000000e-01,8.000000e-04,
31,2.000000e-01,0.000000e+00,
32,4.000000e-01,0.000000e+00,
33,6.000000e-01,8.000000e-04,
34,6.000000e-01,0.000000e+00,
35,2.000000e-01,8.000000e-04,
36,6.000000e-01,0.000000e+00,
37,2.000000e-01,8.000000e-04,
38,4.000000e-01,0.000000e+00,
39,6.000000e-01,8.000000e-04,
40,6.000000e-01,8.000000e-04,
41,2.000000e-01,0.000000e+00,
42,6.000000e-01,0.000000e+00,
43,2.000000e-01,8.000000e-04,
44,6.000000e-01,0.000000e+00,
45,2.000000e-01,1.200000e-03,
46,6.000000e-01,8.000000e-04,
47,2.000000e-01,0.000000e+00,
48,6.000000e-01,0.000000e+00,
49,2.000000e-01,8.000000e-04,
50,6.000000e-01,0.000000e+00,
51,2.000000e-01,8.000000e-04,
52,6.000000e-01,0.000000e+00,
53,2.000000e-01,8.000000e-04,
54,6.000000e-01,0.000000e+00,
55,2.000000e-01,8.000000e-04,
56,6.000000e-01,0.000000e+00,
57,2.000000e-01,8.000000e-04,
58,4.000000e-01,8.000000e-04,
59,6.000000e-01,0.000000e+00,
60,6.000000e-01,8.000000e-04,
61,2.000000e-01,0.000000e+00,
62,2.000000e-01,0.000000e+00,
63,6.000000e-01,8.000000e-04,
64,2.000000e-01,0.000000e+00,
65,6.000000e-01,8.000000e-04,
66,6.000000e-01,0.000000e+00,
67,2.000000e-01,1.200000e-03,
68,6.000000e-01,0.000000e+00,
69,2.000000e-01,8.000000e-04,
70,6.000000e-01,0.000000e+00,
71,2.000000e-01,1.200000e-03,
72,6.000000e-01,0.000000e+00,
73,2.000000e-01,1.200000e-03,
74,6.000000e-01,8.000000e-04,
75,2.000000e-01,0.000000e+00,
76,6.000000e-01,0.000000e+00,
77,2.000000e-01,8.000000e-04,
78,6.000000e-01,8.000000e-04,
79,2.000000e-01,0.000000e+00,
80,6.000000e-01,0.000000e+00,
81,2.000000e-01,1.200000e-03,
82,2.000000e-01,0.000000e+00,
83,6.000000e-01,8.000000e-04,
84,6.000000e-01,8.000000e-04,
85,2.000000e-01,-4.000000e-04,
86,6.000000e-01,0.000000e+00,
87,2.000000e-01,1.200000e-03,
88,2.000000e-01,8.000000e-04,
89,6.000000e-01,-4.000000e-04,
90,4.000000e-01,0.000000e+00,
91,6.000000e-01,8.000000e-04,
92,6.000000e-01,0.000000e+00,
93,2.000000e-01,8.000000e-04,
94,6.000000e-01,8.000000e-04,
95,2.000000e-01,0.000000e+00,
96,6.000000e-01,8.000000e-04,
97,2.000000e-01,-4.000000e-04,
98,2.000000e-01,0.000000e+00,
99,6.000000e-01,8.000000e-04,
100,6.000000e-01,0.000000e+00,
101,2.000000e-01,1.200000e-03,
102,2.000000e-01,0.000000e+00,
103,6.000000e-01,8.000000e-04,
104,6.000000e-01,8.000000e-04,
105,2.000000e-01,0.000000e+00,
106,2.000000e-01,8.000000e-04,
107,6.000000e-01,-4.000000e-04,
108,6.000000e-01,8.000000e-04,
109,2.000000e-01,0.000000e+00,
110,6.000000e-01,8.000000e-04,
111,2.000000e-01,0.000000e+00,
112,2.000000e-01,0.000000e+00,
113,6.000000e-01,8.000000e-04,
114,2.000000e-01,8.000000e-04,
115,6.000000e-01,0.000000e+00,
116,6.000000e-01,0.000000e+00,
117,2.000000e-01,8.000000e-04,
118,2.000000e-01,1.600000e-03,
119,6.000000e-01,-8.000000e-04,
120,6.000000e-01,0.000000e+00,
121,2.000000e-01,1.200000e-03,
122,6.000000e-01,8.000000e-04,
123,2.000000e-01,0.000000e+00,
124,6.000000e-01,0.000000e+00,
125,2.000000e-01,8.000000e-04,
126,6.000000e-01,8.000000e-04,
127,2.000000e-01,0.000000e+00,
128,6.000000e-01,0.000000e+00,
129,2.000000e-01,8.000000e-04,
130,6.000000e-01,0.000000e+00,
131,2.000000e-01,8.000000e-04,
132,2.000000e-01,8.000000e-04,
133,6.000000e-01,-4.000000e-04,
134,6.000000e-01,8.000000e-04,
135,2.000000e-01,0.000000e+00,
136,6.000000e-01,0.000000e+00,
137,2.000000e-01,8.000000e-04,
138,6.000000e-01,0.000000e+00,
139,2.000000e-01,8.000000e-04,
140,6.000000e-01,8.000000e-04,
141,2.000000e-01,0.000000e+00,
142,6.000000e-01,0.000000e+00,
143,2.000000e-01,8.000000e-04,
144,6.000000e-01,8.000000e-04,
145,2.000000e-01,0.000000e+00,
146,6.000000e-01,0.000000e+00,
147,2.000000e-01,8.000000e-04,
148,6.000000e-01,8.000000e-04,
149,2.000000e-01,0.000000e+00,
150,2.000000e-01,8.000000e-04,
151,6.000000e-01,0.000000e+00,
152,6.000000e-01,0.000000e+00,
153,2.000000e-01,1.200000e-03,
154,6.000000e-01,8.000000e-04,
155,2.000000e-01,0.000000e+00,
156,6.000000e-01,0.000000e+00,
157,2.000000e-01,1.200000e-03,
158,6.000000e-01,8.000000e-04,
159,2.000000e-01,0.000000e+00,
160,6.000000e-01,8.000000e-04,
161,2.000000e-01,0.000000e+00,
162,6.000000e-01,8.000000e-04,
163,2.000000e-01,0.000000e+00,
164,6.000000e-01,8.000000e-04,
165,2.000000e-01,0.000000e+00,
166,6.000000e-01,0.000000e+00,
167,2.000000e-01,8.000000e-04,
168,2.000000e-01,0.000000e+00,
169,6.000000e-01,8.000000e-04,
170,6.000000e-01,8.000000e-04,
171,2.000000e-01,0.000000e+00,
172,6.000000e-01,0.000000e+00,
173,2.000000e-01,8.000000e-04,
174,6.000000e-01,0.000000e+00,
175,2.000000e-01,8.000000e-04,
176,6.000000e-01,0.000000e+00,
177,2.000000e-01,1.200000e-03,
178,2.000000e-01,1.200000e-03,
179,6.000000e-01,-4.000000e-04,
180,2.000000e-01,0.000000e+00,
181,6.000000e-01,8.000000e-04,
182,6.000000e-01,8.000000e-04,
183,2.000000e-01,0.000000e+00,
184,6.000000e-01,0.000000e+00,
185,2.000000e-01,1.200000e-03,
186,2.000000e-01,0.000000e+00,
187,6.000000e-01,8.000000e-04,
188,6.000000e-01,8.000000e-04,
189,2.000000e-01,0.000000e+00,
190,6.000000e-01,0.000000e+00,
191,2.000000e-01,8.000000e-04,
192,6.000000e-01,0.000000e+00,
193,2.000000e-01,1.200000e-03,
194,2.000000e-01,0.000000e+00,
195,6.000000e-01,8.000000e-04,
196,6.000000e-01,8.000000e-04,
197,2.000000e-01,0.000000e+00,
198,2.000000e-01,0.000000e+00,
199,6.000000e-01,1.200000e-03,
200,6.000000e-01,0.000000e+00,
201,2.000000e-01,1.200000e-03,
202,6.000000e-01,8.000000e-04,
203,2.000000e-01,0.000000e+00,
204,2.000000e-01,0.000000e+00,
205,6.000000e-01,1.200000e-03,
206,2.000000e-01,0.000000e+00,
207,6.000000e-01,1.200000e-03,
208,2.000000e-01,8.000000e-04,
209,6.000000e-01,0.000000e+00,
210,6.000000e-01,8.000000e-04,
211,2.000000e-01,0.000000e+00,
212,2.000000e-01,0.000000e+00,
213,6.000000e-01,1.200000e-03,
214,6.000000e-01,8.000000e-04,
215,2.000000e-01,-4.000000e-04,
216,2.000000e-01,0.000000e+00,
217,6.000000e-01,8.000000e-04,
218,6.000000e-01,0.000000e+00,
219,2.000000e-01,8.000000e-04,
220,2.000000e-01,8.000000e-04,
221,6.000000e-01,0.000000e+00,
222,6.000000e-01,8.000000e-04,
223,2.000000e-01,0.000000e+00,
224,6.000000e-01,8.000000e-04,
225,2.000000e-01,0.000000e+00,
226,2.000000e-01,1.200000e-03,
227,6.000000e-01,-4.000000e-04,
228,2.000000e-01,0.000000e+00,
229,6.000000e-01,8.000000e-04,
230,6.000000e-01,8.000000e-04,
231,2.000000e-01,0.000000e+00,
232,2.000000e-01,8.000000e-04,
233,6.000000e-01,0.000000e+00,
234,2.000000e-01,0.000000e+00,
235,6.000000e-01,8.000000e-04,
