塞曼效应实验
20231211
hk

C:\Program Files (x86)\JC\20231211_hk_6
3599
96	336
97	332
98	328
99	328
100	328
101	324
102	324
103	320
104	320
105	320
106	316
107	316
108	312
109	312
110	312
111	308
112	308
113	308
114	304
115	304
116	304
117	300
118	300
119	300
120	300
121	296
122	296
123	296
124	296
125	292
126	292
127	292
128	292
129	292
130	292
131	288
132	288
133	288
134	288
135	288
136	288
137	288
138	288
139	288
140	288
141	288
142	284
143	284
144	284
145	284
146	284
147	284
148	284
149	284
150	284
151	284
152	284
153	284
154	284
155	284
156	284
157	284
158	284
159	284
160	284
161	284
162	284
163	284
164	284
165	284
166	284
167	284
168	280
169	280
170	280
171	280
172	280
173	280
174	280
175	280
176	280
177	280
178	280
179	280
180	280
181	280
182	280
183	280
184	276
185	276
186	276
187	276
188	276
189	276
190	276
191	276
192	276
193	276
194	276
195	272
196	272
197	272
198	272
199	272
200	272
201	272
202	272
203	272
204	272
205	268
206	268
207	268
208	268
209	268
210	268
211	268
212	268
213	268
214	268
215	268
216	268
217	264
218	264
219	264
220	264
221	264
222	264
223	264
224	264
225	264
226	264
227	264
228	264
229	264
230	264
231	264
232	264
233	264
234	264
235	264
236	264
237	264
238	264
239	264
240	264
241	264
242	264
243	264
244	264
245	264
246	264
247	264
248	264
249	264
250	264
251	264
252	264
253	264
254	264
255	264
256	264
257	264
258	264
259	264
260	264
261	264
262	264
263	264
264	264
265	264
266	264
267	264
268	264
269	264
270	264
271	264
272	264
273	264
274	264
275	264
276	264
277	264
278	264
279	264
280	264
281	264
282	264
283	264
284	264
285	260
286	260
287	260
288	260
289	260
290	260
291	260
292	260
293	260
294	260
295	260
296	260
297	260
298	260
299	260
300	260
301	260
302	260
303	260
304	260
305	260
306	260
307	260
308	260
309	256
310	256
311	256
312	256
313	256
314	256
315	256
316	256
317	256
318	256
319	256
320	256
321	256
322	256
323	256
324	256
325	256
326	256
327	256
328	256
329	256
330	256
331	256
332	256
333	256
334	256
335	256
336	256
337	256
338	256
339	256
340	256
341	256
342	256
343	256
344	256
345	256
346	256
347	256
348	256
349	256
350	256
351	256
352	256
353	256
354	256
355	256
356	256
357	256
358	256
359	256
360	256
361	256
362	256
363	256
364	256
365	256
366	256
367	256
368	256
369	256
370	256
371	256
372	256
373	256
374	256
375	256
376	256
377	256
378	256
379	256
380	256
381	256
382	256
383	256
384	256
385	256
386	256
387	256
388	256
389	256
390	256
391	256
392	256
393	256
394	256
395	256
396	256
397	256
398	256
399	256
400	256
401	256
402	256
403	256
404	256
405	256
406	256
407	256
408	256
409	256
410	256
411	256
412	256
413	256
414	256
415	256
416	256
417	256
418	256
419	256
420	256
421	256
422	256
423	256
424	256
425	256
426	256
427	256
428	256
429	256
430	256
431	256
432	256
433	256
434	256
435	256
436	256
437	256
438	256
439	256
440	256
441	256
442	260
443	260
444	260
445	260
446	260
447	260
448	260
449	260
450	260
451	260
452	260
453	260
454	260
455	260
456	260
457	260
458	260
459	260
460	260
461	260
462	260
463	260
464	260
465	260
466	260
467	260
468	260
469	260
470	260
471	260
472	260
473	260
474	260
475	260
476	260
477	260
478	260
479	260
480	260
481	260
482	260
483	260
484	260
485	260
486	260
487	260
488	260
489	260
490	260
491	260
492	260
493	260
494	260
495	260
496	260
497	260
498	260
499	260
500	260
501	260
502	260
503	260
504	260
505	260
506	260
507	260
508	260
509	260
510	260
511	260
512	260
513	260
514	264
515	264
516	264
517	264
518	264
519	264
520	264
521	264
522	264
523	264
524	264
525	264
526	264
527	264
528	264
529	268
530	268
531	268
532	268
533	268
534	268
535	268
536	268
537	268
538	268
539	268
540	272
541	272
542	272
543	272
544	272
545	272
546	272
547	272
548	272
549	272
550	276
551	276
552	276
553	276
554	276
555	276
556	276
557	276
558	276
559	276
560	280
561	280
562	280
563	280
564	280
565	280
566	280
567	280
568	280
569	280
570	280
571	280
572	280
573	280
574	280
575	280
576	284
577	284
578	284
579	284
580	284
581	284
582	284
583	284
584	284
585	284
586	284
587	284
588	284
589	284
590	284
591	284
592	288
593	288
594	288
595	288
596	288
597	288
598	288
599	288
600	288
601	288
602	288
603	292
604	292
605	292
606	292
607	292
608	292
609	292
610	292
611	292
612	296
613	296
614	296
615	296
616	296
617	296
618	296
619	300
620	300
621	300
622	300
623	300
624	300
625	300
626	300
627	304
628	304
629	304
630	304
631	304
632	304
633	304
634	308
635	308
636	308
637	308
638	308
639	308
640	308
641	309
642	310
643	311
644	312
645	312
646	312
647	312
648	312
649	316
650	316
651	316
652	316
653	316
654	316
655	316
656	316
657	320
658	320
659	320
660	320
661	320
662	320
663	320
664	320
665	320
666	324
667	324
668	324
669	324
670	324
671	324
672	324
673	324
674	324
675	324
676	324
677	324
678	324
679	324
680	328
681	328
682	328
683	328
684	328
685	328
686	328
687	328
688	328
689	328
690	328
691	328
692	328
693	328
694	332
695	332
696	332
697	332
698	332
699	332
700	332
701	336
702	336
703	336
704	336
705	336
706	340
707	340
708	340
709	344
710	344
711	344
712	348
713	348
714	348
715	352
716	352
717	352
718	356
719	356
720	360
721	360
722	364
723	364
724	368
725	372
726	372
727	376
728	380
729	380
730	384
731	388
732	388
733	392
734	396
735	396
736	400
737	404
738	408
739	412
740	412
741	416
742	420
743	423
744	426
745	429
746	432
747	436
748	440
749	440
750	444
751	448
752	448
753	452
754	452
755	456
756	460
757	460
758	464
759	464
760	468
761	468
762	472
763	472
764	472
765	472
766	476
767	476
768	476
769	476
770	476
771	476
772	476
773	476
774	476
775	476
776	476
777	472
778	472
779	472
780	472
781	468
782	468
783	468
784	464
785	464
786	460
787	460
788	460
789	456
790	456
791	454
792	452
793	452
794	448
795	448
796	444
797	444
798	444
799	444
800	440
801	440
802	440
803	440
804	436
805	436
806	436
807	436
808	436
809	436
810	436
811	436
812	436
813	436
814	440
815	440
816	440
817	440
818	444
819	444
820	444
821	448
822	448
823	452
824	452
825	456
826	460
827	460
828	464
829	468
830	468
831	472
832	476
833	480
834	480
835	488
836	488
837	492
838	496
839	500
840	504
841	508
842	512
843	516
844	516
845	524
846	524
847	528
848	532
849	536
850	540
851	544
852	548
853	552
854	552
855	556
856	560
857	564
858	564
859	568
860	568
861	572
862	572
863	576
864	576
865	576
866	580
867	580
868	580
869	580
870	580
871	580
872	580
873	580
874	580
875	580
876	580
877	578
878	577
879	575
880	574
881	572
882	568
883	564
884	560
885	560
886	556
887	556
888	552
