Channel              :,CH1,CH2
Frequency            :,299.4Hz,299.4Hz
Period               :,3.340ms,3.340ms
PK-PK                :,10.98V,644.5mV
Average              :,-258.6mV,18.64mV
Vertical pos         :,360.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,5.000000mV,0.250000mV
Time interval        :,2.00000uS,2.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
223,2040.000000,-120.500000
224,2020.000000,-114.000000
225,2045.000000,-128.000000
226,2085.000000,-122.000000
227,2095.000000,-123.500000
228,2105.000000,-125.000000
229,2140.000000,-129.500000
230,2165.000000,-114.000000
231,2165.000000,-129.000000
232,2185.000000,-128.500000
233,2210.000000,-119.000000
234,2210.000000,-134.000000
235,2245.000000,-120.500000
236,2285.000000,-137.500000
237,2275.000000,-143.500000
238,2310.000000,-137.500000
239,2325.000000,-128.500000
240,2350.000000,-140.500000
241,2375.000000,-137.500000
242,2380.000000,-134.500000
243,2400.000000,-144.500000
244,2440.000000,-142.000000
245,2445.000000,-138.000000
246,2460.000000,-144.500000
247,2470.000000,-150.500000
248,2495.000000,-143.000000
249,2480.000000,-152.000000
250,2525.000000,-149.000000
251,2545.000000,-155.500000
252,2550.000000,-150.500000
253,2590.000000,-162.500000
254,2585.000000,-142.500000
255,2615.000000,-166.000000
256,2635.000000,-155.000000
257,2655.000000,-149.000000
258,2670.000000,-166.500000
259,2675.000000,-158.500000
260,2710.000000,-154.000000
261,2710.000000,-170.500000
262,2740.000000,-162.000000
263,2755.000000,-162.500000
264,2805.000000,-162.000000
265,2810.000000,-166.000000
266,2835.000000,-155.000000
267,2835.000000,-162.500000
268,2865.000000,-161.500000
269,2865.000000,-158.500000
270,2875.000000,-169.000000
271,2915.000000,-160.000000
272,2920.000000,-162.500000
273,2930.000000,-171.500000
274,2975.000000,-165.500000
275,2980.000000,-167.500000
276,2990.000000,-175.500000
277,3015.000000,-169.000000
278,3015.000000,-169.000000
279,3055.000000,-173.000000
280,3070.000000,-171.000000
281,3085.000000,-165.000000
282,3115.000000,-174.000000
283,3150.000000,-183.500000
284,3165.000000,-175.500000
285,3160.000000,-175.000000
286,3180.000000,-177.500000
287,3195.000000,-178.000000
288,3215.000000,-177.500000
289,3230.000000,-187.500000
290,3235.000000,-175.000000
291,3230.000000,-180.000000
292,3270.000000,-173.500000
293,3295.000000,-174.000000
294,3315.000000,-175.000000
295,3335.000000,-185.000000
296,3345.000000,-191.000000
297,3370.000000,-178.500000
298,3375.000000,-190.500000
299,3380.000000,-179.500000
300,3400.000000,-193.000000
301,3445.000000,-193.000000
302,3425.000000,-181.500000
303,3455.000000,-189.500000
304,3475.000000,-198.000000
305,3500.000000,-181.000000
306,3520.000000,-188.000000
307,3520.000000,-201.000000
308,3540.000000,-193.000000
