Channel              :,CH1,CH2
Frequency            :,  ?,  ?
Period               :,  ?,  ?
PK-PK                :,20.26V,1.012V
Average              :,-2.885V,144.6mV
Vertical pos         :,-2300.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,12.500000mV,0.500000mV
Time interval        :,1.00000uS,1.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
187,6312.500000,-487.500000
188,6237.500000,-481.500000
189,6162.500000,-478.500000
190,6075.000000,-475.000000
191,6050.000000,-475.500000
192,5962.500000,-469.000000
193,5850.000000,-460.000000
194,5787.500000,-461.500000
195,5775.000000,-460.000000
196,5625.000000,-453.000000
197,5575.000000,-451.500000
198,5487.500000,-448.500000
199,5450.000000,-447.500000
200,5387.500000,-439.500000
201,5325.000000,-439.000000
202,5275.000000,-437.000000
203,5150.000000,-431.500000
204,5100.000000,-429.000000
205,4975.000000,-425.500000
206,4937.500000,-422.000000
207,4862.500000,-421.500000
208,4825.000000,-417.500000
209,4725.000000,-411.000000
210,4675.000000,-411.500000
211,4600.000000,-410.500000
212,4512.500000,-405.000000
213,4462.500000,-401.500000
214,4400.000000,-402.500000
215,4350.000000,-400.500000
216,4275.000000,-391.000000
217,4237.500000,-385.500000
218,4112.500000,-391.000000
219,4100.000000,-389.500000
220,4012.500000,-384.000000
221,3925.000000,-385.000000
222,3900.000000,-380.500000
223,3825.000000,-376.000000
224,3775.000000,-372.500000
225,3700.000000,-373.500000
226,3625.000000,-372.000000
227,3612.500000,-363.500000
228,3525.000000,-366.000000
229,3475.000000,-364.500000
230,3450.000000,-357.500000
231,3362.500000,-356.500000
232,3325.000000,-355.500000
233,3275.000000,-350.500000
234,3212.500000,-350.500000
235,3137.500000,-348.000000
236,3125.000000,-342.000000
237,3075.000000,-338.500000
238,3025.000000,-339.000000
239,2950.000000,-338.000000
240,2912.500000,-336.000000
241,2875.000000,-340.000000
242,2850.000000,-331.000000
243,2787.500000,-330.000000
244,2750.000000,-331.000000
245,2725.000000,-326.500000
246,2662.500000,-323.500000
247,2612.500000,-318.000000
248,2575.000000,-322.000000
249,2525.000000,-318.000000
250,2487.500000,-316.500000
251,2462.500000,-319.500000
252,2462.500000,-311.500000
253,2387.500000,-312.500000
254,2337.500000,-314.000000
255,2337.500000,-309.000000
256,2325.000000,-304.500000
257,2262.500000,-302.500000
258,2237.500000,-299.500000
259,2200.000000,-295.000000
260,2162.500000,-295.500000
261,2137.500000,-295.000000
262,2100.000000,-288.000000
263,2100.000000,-282.000000
264,2062.500000,-283.000000
265,1987.500000,-283.500000
266,1962.500000,-278.000000
267,1925.000000,-275.500000
268,1887.500000,-273.000000
269,1875.000000,-272.000000
270,1825.000000,-266.000000
271,1787.500000,-265.000000
272,1775.000000,-263.500000
273,1737.500000,-261.000000
274,1700.000000,-258.000000
275,1687.500000,-253.000000
276,1637.500000,-244.500000
277,1625.000000,-245.500000
278,1600.000000,-246.500000
279,1562.500000,-240.500000
280,1550.000000,-237.000000
281,1500.000000,-238.000000
282,1462.500000,-235.500000
283,1437.500000,-231.500000
284,1437.500000,-226.000000
285,1387.500000,-227.500000
286,1362.500000,-223.500000
287,1350.000000,-220.500000
288,1325.000000,-219.500000
289,1275.000000,-219.000000
290,1262.500000,-211.500000
291,1237.500000,-211.500000
292,1212.500000,-217.000000
293,1187.500000,-207.500000
294,1162.500000,-210.500000
295,1137.500000,-209.000000
296,1087.500000,-203.000000
297,1112.500000,-199.000000
298,1037.500000,-203.000000
299,1062.500000,-194.000000
300,1025.000000,-195.000000
301,1025.000000,-193.000000
302,1012.500000,-196.000000
303,1000.000000,-191.500000
304,962.500000,-190.000000
305,950.000000,-186.000000
306,912.500000,-189.500000
307,900.000000,-183.500000
308,887.500000,-183.500000
309,850.000000,-182.500000
310,875.000000,-181.500000
311,825.000000,-184.000000
312,825.000000,-177.500000
313,825.000000,-177.500000
314,825.000000,-178.500000
315,800.000000,-178.000000
316,787.500000,-174.500000
317,787.500000,-180.000000
318,775.000000,-171.500000
319,787.500000,-171.000000
320,825.000000,-171.000000
321,750.000000,-178.500000
322,762.500000,-167.000000
323,800.000000,-172.500000
324,775.000000,-176.500000
325,737.500000,-175.000000
326,775.000000,-167.000000
327,812.500000,-175.500000
328,762.500000,-173.000000
329,775.000000,-174.000000
330,812.500000,-173.000000
331,762.500000,-175.500000
332,787.500000,-176.000000
333,825.000000,-180.500000
334,812.500000,-176.500000
335,837.500000,-178.500000
336,875.000000,-178.500000
337,862.500000,-182.000000
338,887.500000,-182.500000
339,912.500000,-183.000000
340,937.500000,-184.000000
341,937.500000,-189.500000
342,950.000000,-191.000000
343,1000.000000,-185.500000
344,1025.000000,-190.000000
345,1050.000000,-195.500000
346,1075.000000,-196.000000
347,1112.500000,-196.000000
348,1137.500000,-204.000000
349,1175.000000,-204.500000
350,1200.000000,-207.000000
351,1212.500000,-211.000000
352,1287.500000,-213.000000
353,1312.500000,-217.500000
354,1350.000000,-223.500000
355,1425.000000,-225.000000
356,1450.000000,-229.500000
357,1525.000000,-234.500000
358,1575.000000,-237.000000
359,1612.500000,-236.000000
360,1675.000000,-248.000000
361,1687.500000,-254.000000
362,1800.000000,-254.000000
363,1900.000000,-260.500000
364,1950.000000,-270.500000
365,2000.000000,-274.500000
366,2100.000000,-279.000000
367,2175.000000,-286.000000
368,2250.000000,-287.500000
369,2300.000000,-299.500000
370,2400.000000,-307.500000
371,2487.500000,-312.000000
372,2575.000000,-314.000000
373,2650.000000,-316.500000
374,2762.500000,-321.000000
375,2825.000000,-324.500000
376,2925.000000,-330.500000
377,3012.500000,-332.500000
378,3100.000000,-338.000000
379,3175.000000,-337.500000
380,3275.000000,-343.000000
381,3337.500000,-350.500000
382,3437.500000,-355.000000
383,3537.500000,-357.500000
384,3575.000000,-362.500000
385,3675.000000,-365.000000
386,3825.000000,-370.500000
387,3862.500000,-366.500000
388,3962.500000,-375.000000
389,4012.500000,-378.000000
390,4100.000000,-383.500000
391,4200.000000,-384.000000
392,4325.000000,-387.000000
393,4387.500000,-391.000000
394,4425.000000,-397.500000
395,4562.500000,-402.500000
396,4675.000000,-402.500000
397,4762.500000,-409.500000
398,4812.500000,-413.000000
399,4900.000000,-414.500000
400,4987.500000,-418.500000
401,5062.500000,-425.500000
402,5162.500000,-429.000000
403,5287.500000,-429.000000
404,5337.500000,-435.500000
405,5425.000000,-441.500000
406,5500.000000,-444.000000
407,5575.000000,-448.000000
408,5662.500000,-452.500000
409,5775.000000,-453.000000
410,5837.500000,-454.500000
411,5900.000000,-458.500000
412,6000.000000,-466.500000
413,6112.500000,-468.500000
414,6187.500000,-474.500000
415,6237.500000,-475.500000
416,6375.000000,-477.500000
417,6425.000000,-481.500000
418,6525.000000,-491.000000
419,6600.000000,-487.000000
420,6687.500000,-493.000000
421,6737.500000,-505.500000
422,6825.000000,-499.000000
423,6937.500000,-501.500000
424,6975.000000,-510.000000
425,7062.500000,-513.000000
426,7162.500000,-513.000000
427,7225.000000,-515.000000
428,7312.500000,-521.000000
429,7400.000000,-527.000000
430,7450.000000,-526.500000
431,7562.500000,-533.500000
432,7625.000000,-532.500000
433,7687.500000,-540.500000
434,7800.000000,-541.000000
435,7850.000000,-545.500000
436,7900.000000,-570.500000
437,8012.500000,-552.500000
438,8075.000000,-560.000000
439,8162.500000,-560.500000
440,8212.500000,-562.500000
441,8262.500000,-568.000000
442,8350.000000,-567.000000
443,8412.500000,-572.500000
444,8487.500000,-573.000000
445,8512.500000,-578.500000
446,8637.500000,-582.000000
447,8725.000000,-584.000000
448,8775.000000,-587.500000
449,8850.000000,-589.500000
450,8925.000000,-594.000000
451,8962.500000,-599.000000
452,9037.500000,-599.000000
453,9087.500000,-599.500000
454,9162.500000,-608.000000
455,9212.500000,-609.500000
456,9300.000000,-608.000000
457,9387.500000,-614.500000
458,9412.500000,-618.500000
459,9475.000000,-616.000000
460,9525.000000,-623.000000
461,9562.500000,-625.500000
462,9662.500000,-627.500000
463,9700.000000,-628.000000
464,9750.000000,-631.500000
465,9825.000000,-632.500000
466,9875.000000,-638.000000
467,9937.500000,-637.000000
468,9962.500000,-641.500000
469,10050.000000,-648.000000
470,10100.000000,-646.000000
471,10125.000000,-646.500000
472,10200.000000,-648.500000
473,10250.000000,-651.000000
474,10275.000000,-647.500000
475,10300.000000,-643.500000
476,10375.000000,-639.500000
477,10337.500000,-636.500000
478,10412.500000,-635.500000
479,10412.500000,-626.500000
480,10437.500000,-625.000000
481,10412.500000,-630.000000
482,10437.500000,-627.500000
483,10475.000000,-624.000000
484,10475.000000,-620.500000
485,10437.500000,-627.000000
486,10487.500000,-622.000000
487,10487.500000,-617.000000
488,10475.000000,-620.000000
489,10450.000000,-619.000000
490,10450.000000,-623.000000
491,10437.500000,-623.000000
492,10462.500000,-623.000000
493,10475.000000,-620.500000
494,10462.500000,-621.000000
495,10425.000000,-623.000000
496,10462.500000,-625.000000
497,10450.000000,-625.500000
498,10400.000000,-626.500000
499,10450.000000,-626.500000
500,10437.500000,-626.000000
501,10412.500000,-629.000000
502,10412.500000,-631.500000
503,10387.500000,-627.500000
504,10387.500000,-631.000000
505,10350.000000,-632.500000
506,10400.000000,-631.500000
507,10387.500000,-630.500000
508,10350.000000,-634.000000
509,10387.500000,-634.000000
510,10362.500000,-635.000000
511,10337.500000,-636.500000
512,10350.000000,-637.000000
513,10337.500000,-635.000000
514,10337.500000,-639.000000
515,10325.000000,-641.500000
516,10300.000000,-639.000000
517,10337.500000,-638.500000
518,10350.000000,-644.000000
519,10337.500000,-641.500000
520,10287.500000,-645.000000
521,10275.000000,-646.000000
522,10287.500000,-645.500000
523,10275.000000,-645.500000
524,10275.000000,-648.000000
525,10262.500000,-641.500000
526,10275.000000,-652.000000
527,10250.000000,-648.000000
528,10237.500000,-648.000000
529,10237.500000,-650.500000
530,10237.500000,-653.000000
531,10212.500000,-653.000000
532,10212.500000,-652.500000
533,10200.000000,-652.500000
534,10187.500000,-650.500000
535,10150.000000,-649.500000
536,10150.000000,-647.500000
537,10150.000000,-650.500000
538,10150.000000,-648.000000
539,10100.000000,-650.000000
540,10087.500000,-651.000000
541,10050.000000,-648.000000
542,10062.500000,-647.000000
543,10037.500000,-650.000000
544,10025.000000,-646.000000
545,9950.000000,-642.000000
546,9975.000000,-642.500000
547,9975.000000,-644.500000
548,9912.500000,-647.500000
549,9925.000000,-640.500000
550,9850.000000,-639.000000
551,9812.500000,-640.500000
552,9825.000000,-636.000000
553,9775.000000,-634.000000
554,9737.500000,-633.500000
555,9687.500000,-633.000000
556,9662.500000,-632.500000
557,9637.500000,-629.500000
558,9600.000000,-628.000000
559,9562.500000,-625.000000
560,9537.500000,-627.500000
561,9475.000000,-625.000000
562,9475.000000,-620.500000
563,9412.500000,-618.500000
564,9375.000000,-621.000000
565,9337.500000,-614.500000
566,9287.500000,-612.500000
567,9225.000000,-613.000000
568,9187.500000,-612.000000
569,9137.500000,-610.500000
570,9075.000000,-607.000000
571,9050.000000,-607.500000
572,9012.500000,-606.000000
573,8975.000000,-603.500000
574,8900.000000,-604.500000
575,8875.000000,-597.000000
576,8812.500000,-597.000000
577,8775.000000,-593.500000
578,8687.500000,-591.000000
579,8675.000000,-586.500000
580,8637.500000,-584.500000
581,8575.000000,-584.500000
582,8512.500000,-578.500000
583,8475.000000,-579.500000
584,8400.000000,-576.000000
585,8325.000000,-573.000000
586,8287.500000,-572.500000
587,8225.000000,-571.500000
588,8150.000000,-567.000000
589,8112.500000,-563.000000
590,8050.000000,-563.000000
591,7987.500000,-564.000000
592,7900.000000,-559.000000
593,7862.500000,-553.000000
594,7800.000000,-552.500000
595,7775.000000,-547.500000
596,7737.500000,-544.000000
597,7662.500000,-546.500000
598,7575.000000,-540.500000
599,7525.000000,-536.000000
600,7475.000000,-534.000000
601,7387.500000,-534.500000
602,7325.000000,-532.500000
603,7262.500000,-529.000000
604,7212.500000,-527.000000
605,7187.500000,-522.500000
606,7062.500000,-518.500000
607,6987.500000,-521.500000
608,6962.500000,-515.000000
